IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
18.193.131.26,80,80,false,FRA,Europe,DE,Frankfurt,185,0.00
54.79.197.209,2082,80,false,SYD,Oceania,AU,Sydney,186,0.00
54.252.91.41,2083,80,false,SYD,Oceania,AU,Sydney,186,0.00
54.66.80.167,2095,80,false,SYD,Oceania,AU,Sydney,186,0.00
99.80.238.19,2083,80,false,DUB,Europe,IE,Dublin,186,0.00
3.105.65.61,2053,80,false,SYD,Oceania,AU,Sydney,187,0.00
3.67.232.136,80,80,false,FRA,Europe,DE,Frankfurt,188,0.00
54.155.155.196,2087,80,false,DUB,Europe,IE,Dublin,188,0.00
54.251.118.130,2053,80,false,SIN,Asia Pacific,SG,Singapore,188,0.00
3.120.137.26,2083,80,false,FRA,Europe,DE,Frankfurt,188,0.00
52.76.182.63,2082,80,false,SIN,Asia Pacific,SG,Singapore,188,0.00
3.120.137.26,2086,80,false,FRA,Europe,DE,Frankfurt,189,0.00
3.120.76.162,2095,80,false,FRA,Europe,DE,Frankfurt,189,0.00
3.120.137.26,2086,80,false,FRA,Europe,DE,Frankfurt,189,0.00
3.120.137.26,2052,80,false,FRA,Europe,DE,Frankfurt,189,0.00
54.155.155.196,2086,80,false,DUB,Europe,IE,Dublin,189,0.00
18.157.78.22,2083,80,false,FRA,Europe,DE,Frankfurt,189,0.00
3.120.137.26,2053,80,false,FRA,Europe,DE,Frankfurt,190,0.00
18.157.106.177,2083,80,false,FRA,Europe,DE,Frankfurt,190,0.00
52.18.205.36,2086,80,false,DUB,Europe,IE,Dublin,190,0.00
18.157.78.22,2096,80,false,FRA,Europe,DE,Frankfurt,190,0.00
3.105.185.150,2082,80,false,SYD,Oceania,AU,Sydney,190,0.00
3.120.137.26,2082,80,false,FRA,Europe,DE,Frankfurt,190,0.00
54.150.160.166,2095,80,false,NRT,Asia Pacific,JP,Tokyo,190,0.00
3.105.24.122,2087,80,false,SYD,Oceania,AU,Sydney,190,0.00
3.120.137.26,2052,80,false,FRA,Europe,DE,Frankfurt,190,0.00
3.67.232.136,80,80,false,FRA,Europe,DE,Frankfurt,191,0.00
3.70.92.227,2095,80,false,FRA,Europe,DE,Frankfurt,191,0.00
3.111.72.70,2082,80,false,BOM,Asia Pacific,IN,Mumbai,191,0.00
18.159.137.214,2095,80,false,FRA,Europe,DE,Frankfurt,191,0.00
3.127.55.133,80,80,false,FRA,Europe,DE,Frankfurt,192,0.00
18.102.5.243,2095,80,false,MXP,Europe,IT,Milan,192,0.00
52.65.99.165,2096,80,false,SYD,Oceania,AU,Sydney,193,0.00
3.127.55.133,80,80,false,FRA,Europe,DE,Frankfurt,193,0.00
18.157.78.22,2086,80,false,FRA,Europe,DE,Frankfurt,193,0.00
52.76.182.63,2096,80,false,SIN,Asia Pacific,SG,Singapore,194,0.00
51.92.103.115,2082,80,false,MAD,Europe,ES,Madrid,194,0.00
3.120.76.162,2052,80,false,FRA,Europe,DE,Frankfurt,194,0.00
3.66.115.225,80,80,false,FRA,Europe,DE,Frankfurt,194,0.00
54.253.222.7,2083,80,false,SYD,Oceania,AU,Sydney,194,0.00
18.101.87.56,2053,80,false,MAD,Europe,ES,Madrid,195,0.00
18.159.137.214,2096,80,false,FRA,Europe,DE,Frankfurt,195,0.00
18.101.242.202,2053,80,false,MAD,Europe,ES,Madrid,195,0.00
18.101.242.202,2096,80,false,MAD,Europe,ES,Madrid,195,0.00
3.120.76.162,2082,80,false,FRA,Europe,DE,Frankfurt,196,0.00
54.213.241.206,80,8080,false,SEA,North America,US,Seattle,196,0.00
54.254.190.97,2052,80,false,SIN,Asia Pacific,SG,Singapore,196,0.00
3.120.76.162,2086,80,false,FRA,Europe,DE,Frankfurt,196,0.00
52.65.99.165,2083,80,false,SYD,Oceania,AU,Sydney,196,0.00
3.105.12.136,2053,80,false,SYD,Oceania,AU,Sydney,196,0.00
54.252.91.41,2095,80,false,SYD,Oceania,AU,Sydney,196,0.00
34.210.14.70,80,80,false,PDX,North America,US,Portland,197,0.00
35.157.240.237,80,80,false,FRA,Europe,DE,Frankfurt,198,0.00
18.101.87.56,2052,80,false,MAD,Europe,ES,Madrid,198,0.00
51.92.78.246,2087,80,false,MAD,Europe,ES,Madrid,198,0.00
34.210.14.70,80,80,false,PDX,North America,US,Portland,198,0.00
51.92.70.133,2087,80,false,MAD,Europe,ES,Madrid,198,0.00
54.213.94.219,80,8080,false,PDX,North America,US,Portland,198,0.00
3.69.0.8,80,80,false,FRA,Europe,DE,Frankfurt,199,0.00
18.101.242.202,2086,80,false,MAD,Europe,ES,Madrid,199,0.00
3.105.24.122,2053,80,false,SYD,Oceania,AU,Sydney,199,0.00
50.112.212.129,80,8080,false,SEA,North America,US,Seattle,199,0.00
52.18.205.36,2086,80,false,DUB,Europe,IE,Dublin,199,0.00
3.120.76.162,2096,80,false,FRA,Europe,DE,Frankfurt,199,0.00
18.101.87.56,2087,80,false,MAD,Europe,ES,Madrid,199,0.00
18.101.118.37,2052,80,false,MAD,Europe,ES,Madrid,199,0.00
3.108.0.17,2082,80,false,BOM,Asia Pacific,IN,Mumbai,199,0.00
54.252.91.41,2082,80,false,SYD,Oceania,AU,Sydney,199,0.00
54.252.91.41,2087,80,false,SYD,Oceania,AU,Sydney,199,0.00
18.101.118.37,2096,80,false,MAD,Europe,ES,Madrid,200,0.00
18.102.5.243,2052,80,false,MXP,Europe,IT,Milan,200,0.00
52.64.153.64,2083,80,false,SYD,Oceania,AU,Sydney,201,0.00
3.7.167.177,2095,80,false,BOM,Asia Pacific,IN,Mumbai,201,0.00
3.120.76.162,2052,80,false,FRA,Europe,DE,Frankfurt,201,0.00
54.150.160.166,2096,80,false,NRT,Asia Pacific,JP,Tokyo,201,0.00
50.112.212.129,80,8080,false,SEA,North America,US,Seattle,201,0.00
18.171.53.61,80,80,false,LHR,Europe,GB,London,201,0.00
51.92.10.146,2096,80,false,MAD,Europe,ES,Madrid,201,0.00
51.92.103.115,2096,80,false,MAD,Europe,ES,Madrid,202,0.00
54.216.89.4,2053,80,false,DUB,Europe,IE,Dublin,202,0.00
51.92.103.115,2083,80,false,MAD,Europe,ES,Madrid,202,0.00
18.157.78.22,2053,80,false,FRA,Europe,DE,Frankfurt,202,0.00
51.92.70.133,2082,80,false,MAD,Europe,ES,Madrid,202,0.00
3.105.24.122,2083,80,false,SYD,Oceania,AU,Sydney,203,0.00
18.156.209.101,80,80,false,FRA,Europe,DE,Frankfurt,203,0.00
3.105.185.150,2095,80,false,SYD,Oceania,AU,Sydney,203,0.00
18.101.118.37,2095,80,false,MAD,Europe,ES,Madrid,203,0.00
54.213.241.206,80,8080,false,PDX,North America,US,Portland,204,0.00
18.159.105.97,80,80,false,FRA,Europe,DE,Frankfurt,204,0.00
3.105.12.136,2087,80,false,SYD,Oceania,AU,Sydney,205,0.00
51.92.10.146,2087,80,false,MAD,Europe,ES,Madrid,205,0.00
51.92.10.146,2095,80,false,MAD,Europe,ES,Madrid,205,0.00
18.101.87.56,2082,80,false,MAD,Europe,ES,Madrid,205,0.00
51.92.103.115,2086,80,false,MAD,Europe,ES,Madrid,205,0.00
3.105.65.61,2082,80,false,SYD,Oceania,AU,Sydney,206,0.00
18.102.5.243,2053,80,false,MXP,Europe,IT,Milan,206,0.00
51.92.103.115,2087,80,false,MAD,Europe,ES,Madrid,206,0.00
54.251.118.130,2052,80,false,SIN,Asia Pacific,SG,Singapore,206,0.00
54.213.92.168,80,8080,false,PDX,North America,US,Portland,207,0.00
18.101.118.37,2086,80,false,MAD,Europe,ES,Madrid,207,0.00
13.114.192.162,443,80,false,NRT,Asia Pacific,JP,Tokyo,207,0.00
54.252.91.41,2087,80,false,SYD,Oceania,AU,Sydney,207,0.00
51.92.53.152,2095,80,false,MAD,Europe,ES,Madrid,207,0.00
3.120.137.26,2083,80,false,FRA,Europe,DE,Frankfurt,207,0.00
99.80.238.19,2053,80,false,DUB,Europe,IE,Dublin,207,0.00
52.65.52.144,2053,80,false,SYD,Oceania,AU,Sydney,207,0.00
51.92.78.246,2087,80,false,MAD,Europe,ES,Madrid,208,0.00
51.92.70.133,2095,80,false,MAD,Europe,ES,Madrid,208,0.00
51.92.103.115,2095,80,false,MAD,Europe,ES,Madrid,208,0.00
35.160.18.63,80,8080,false,PDX,North America,US,Portland,209,0.00
18.185.254.189,80,80,false,FRA,Europe,DE,Frankfurt,209,0.00
54.213.94.219,80,8080,false,SEA,North America,US,Seattle,209,0.00
35.152.82.124,2096,80,false,MXP,Europe,IT,Milan,210,0.00
3.105.65.61,2095,80,false,SYD,Oceania,AU,Sydney,210,0.00
3.68.62.122,80,80,false,FRA,Europe,DE,Frankfurt,210,0.00
51.92.10.146,2087,80,false,MAD,Europe,ES,Madrid,210,0.00
51.92.10.146,2083,80,false,MAD,Europe,ES,Madrid,210,0.00
52.47.134.23,80,80,false,CDG,Europe,FR,Paris,210,0.00
3.70.92.227,2087,80,false,FRA,Europe,DE,Frankfurt,210,0.00
51.92.10.146,2052,80,false,MAD,Europe,ES,Madrid,211,0.00
3.7.167.177,2053,80,false,BOM,Asia Pacific,IN,Mumbai,211,0.00
51.92.70.133,2082,80,false,MAD,Europe,ES,Madrid,212,0.00
3.120.76.162,2087,80,false,FRA,Europe,DE,Frankfurt,212,0.00
54.252.91.41,2086,80,false,SYD,Oceania,AU,Sydney,212,0.00
3.105.65.61,2052,80,false,SYD,Oceania,AU,Sydney,212,0.00
18.141.48.117,443,80,false,SIN,Asia Pacific,SG,Singapore,212,0.00
51.92.103.115,2052,80,false,MAD,Europe,ES,Madrid,213,0.00
3.105.12.136,2083,80,false,SYD,Oceania,AU,Sydney,213,0.00
3.105.12.136,2082,80,false,SYD,Oceania,AU,Sydney,213,0.00
52.18.205.36,2096,80,false,DUB,Europe,IE,Dublin,213,0.00
51.92.70.133,2095,80,false,MAD,Europe,ES,Madrid,213,0.00
3.105.24.122,2082,80,false,SYD,Oceania,AU,Sydney,213,0.00
18.159.137.214,2087,80,false,FRA,Europe,DE,Frankfurt,214,0.00
18.157.106.177,2087,80,false,FRA,Europe,DE,Frankfurt,214,0.00
51.92.10.146,2053,80,false,MAD,Europe,ES,Madrid,215,0.00
54.251.118.130,2095,80,false,SIN,Asia Pacific,SG,Singapore,215,0.00
51.92.103.115,2086,80,false,MAD,Europe,ES,Madrid,215,0.00
51.92.103.115,2053,80,false,MAD,Europe,ES,Madrid,215,0.00
18.166.234.185,2096,80,false,HKG,Asia Pacific,HK,Hong Kong,216,0.00
3.120.76.162,2096,80,false,FRA,Europe,DE,Frankfurt,216,0.00
54.252.91.41,2053,80,false,SYD,Oceania,AU,Sydney,217,0.00
54.155.155.196,2095,80,false,DUB,Europe,IE,Dublin,218,0.00
3.105.12.136,2095,80,false,SYD,Oceania,AU,Sydney,218,0.00
3.66.115.225,80,80,false,FRA,Europe,DE,Frankfurt,218,0.00
3.105.65.61,2083,80,false,SYD,Oceania,AU,Sydney,219,0.00
3.111.137.178,80,8080,false,BOM,Asia Pacific,IN,Mumbai,220,0.00
3.105.185.150,2053,80,false,SYD,Oceania,AU,Sydney,220,0.00
35.78.28.183,2086,80,false,NRT,Asia Pacific,JP,Tokyo,220,0.00
51.92.103.115,2095,80,false,MAD,Europe,ES,Madrid,220,0.00
65.1.148.157,80,80,false,BOM,Asia Pacific,IN,Mumbai,220,0.00
3.105.65.61,2086,80,false,SYD,Oceania,AU,Sydney,220,0.00
52.47.134.23,80,80,false,CDG,Europe,FR,Paris,221,0.00
35.152.82.124,2095,80,false,MXP,Europe,IT,Milan,221,0.00
54.150.160.166,2052,80,false,NRT,Asia Pacific,JP,Tokyo,221,0.00
18.102.5.243,2096,80,false,MXP,Europe,IT,Milan,222,0.00
54.150.160.166,2053,80,false,NRT,Asia Pacific,JP,Tokyo,223,0.00
18.202.149.25,2082,80,false,DUB,Europe,IE,Dublin,223,0.00
54.150.160.166,2082,80,false,NRT,Asia Pacific,JP,Tokyo,223,0.00
52.18.205.36,2052,80,false,DUB,Europe,IE,Dublin,224,0.00
3.105.12.136,2086,80,false,SYD,Oceania,AU,Sydney,225,0.00
3.120.76.162,2053,80,false,FRA,Europe,DE,Frankfurt,226,0.00
54.252.91.41,2082,80,false,SYD,Oceania,AU,Sydney,226,0.00
18.166.234.185,2052,80,false,HKG,Asia Pacific,HK,Hong Kong,226,0.00
3.105.24.122,2086,80,false,SYD,Oceania,AU,Sydney,226,0.00
51.92.10.146,2096,80,false,MAD,Europe,ES,Madrid,227,0.00
16.78.119.130,443,80,false,CGK,Asia Pacific,ID,Jakarta,227,0.00
18.157.78.22,2082,80,false,FRA,Europe,DE,Frankfurt,228,0.00
18.176.35.171,2082,80,false,NRT,Asia Pacific,JP,Tokyo,228,0.00
3.68.62.122,80,80,false,FRA,Europe,DE,Frankfurt,229,0.00
18.202.149.25,2096,80,false,DUB,Europe,IE,Dublin,229,0.00
18.101.242.202,2052,80,false,MAD,Europe,ES,Madrid,230,0.00
3.120.137.26,2087,80,false,FRA,Europe,DE,Frankfurt,230,0.00
3.105.185.150,2087,80,false,SYD,Oceania,AU,Sydney,231,0.00
51.92.10.146,2053,80,false,MAD,Europe,ES,Madrid,231,0.00
3.120.137.26,2096,80,false,FRA,Europe,DE,Frankfurt,231,0.00
3.105.185.150,2096,80,false,SYD,Oceania,AU,Sydney,233,0.00
52.65.52.144,2082,80,false,SYD,Oceania,AU,Sydney,233,0.00
51.92.10.146,2083,80,false,MAD,Europe,ES,Madrid,233,0.00
13.237.223.44,2052,80,false,SYD,Oceania,AU,Sydney,233,0.00
13.209.166.73,80,8080,false,ICN,Asia Pacific,KR,Seoul,234,0.00
3.71.124.67,2087,80,false,FRA,Europe,DE,Frankfurt,234,0.00
51.92.103.115,2052,80,false,MAD,Europe,ES,Madrid,234,0.00
3.68.31.54,80,80,false,FRA,Europe,DE,Frankfurt,235,0.00
3.141.95.66,80,8080,false,CMH,North America,US,Columbus,235,0.00
52.65.52.144,2083,80,false,SYD,Oceania,AU,Sydney,235,0.00
18.188.138.151,80,80,false,ORD,North America,US,Chicago,236,0.00
52.65.99.165,2086,80,false,SYD,Oceania,AU,Sydney,236,0.00
3.70.92.227,2052,80,false,FRA,Europe,DE,Frankfurt,237,0.00
13.237.94.188,2095,80,false,SYD,Oceania,AU,Sydney,238,0.00
52.18.205.36,2087,80,false,DUB,Europe,IE,Dublin,238,0.00
35.152.82.124,2052,80,false,MXP,Europe,IT,Milan,238,0.00
3.69.0.8,80,80,false,FRA,Europe,DE,Frankfurt,239,0.00
3.18.8.87,80,80,false,ORD,North America,US,Chicago,240,0.00
35.180.38.14,80,80,false,CDG,Europe,FR,Paris,240,0.00
52.91.254.230,80,80,false,IAD,North America,US,Ashburn,240,0.00
18.102.5.243,2086,80,false,MXP,Europe,IT,Milan,240,0.00
52.65.99.165,2083,80,false,SYD,Oceania,AU,Sydney,241,0.00
3.68.31.54,80,80,false,FRA,Europe,DE,Frankfurt,241,0.00
54.252.91.41,2095,80,false,SYD,Oceania,AU,Sydney,242,0.00
3.105.24.122,2095,80,false,SYD,Oceania,AU,Sydney,242,0.00
52.65.99.165,2052,80,false,SYD,Oceania,AU,Sydney,242,0.00
35.78.28.183,2095,80,false,NRT,Asia Pacific,JP,Tokyo,242,0.00
52.56.125.19,80,80,false,LHR,Europe,GB,London,244,0.00
52.65.52.144,2095,80,false,SYD,Oceania,AU,Sydney,244,0.00
35.171.10.44,80,8080,false,IAD,North America,US,Ashburn,245,0.00
44.223.16.207,80,80,false,IAD,North America,US,Ashburn,245,0.00
51.92.103.115,2087,80,false,MAD,Europe,ES,Madrid,245,0.00
52.60.241.195,2095,80,false,EWR,North America,US,Newark,245,0.00
3.96.246.140,2086,80,false,EWR,North America,US,Newark,245,0.00
54.252.91.41,2096,80,false,SYD,Oceania,AU,Sydney,246,0.00
51.92.103.115,2082,80,false,MAD,Europe,ES,Madrid,246,0.00
47.129.45.99,8080,80,false,SIN,Asia Pacific,SG,Singapore,247,0.00
52.65.99.165,2095,80,false,SYD,Oceania,AU,Sydney,247,0.00
35.78.28.183,2082,80,false,NRT,Asia Pacific,JP,Tokyo,248,0.00
52.65.99.165,2087,80,false,SYD,Oceania,AU,Sydney,248,0.00
13.237.94.188,2052,80,false,SYD,Oceania,AU,Sydney,248,0.00
51.92.10.146,2052,80,false,MAD,Europe,ES,Madrid,249,0.00
52.60.241.195,2083,80,false,EWR,North America,US,Newark,249,0.00
18.101.242.202,2095,80,false,MAD,Europe,ES,Madrid,249,0.00
3.71.124.67,2087,80,false,FRA,Europe,DE,Frankfurt,249,0.00
13.237.94.188,2087,80,false,SYD,Oceania,AU,Sydney,250,0.00
3.105.24.122,2087,80,false,SYD,Oceania,AU,Sydney,250,0.00
18.202.149.25,2052,80,false,DUB,Europe,IE,Dublin,250,0.00
54.254.190.97,2096,80,false,SIN,Asia Pacific,SG,Singapore,250,0.00
51.92.10.146,2086,80,false,MAD,Europe,ES,Madrid,251,0.00
3.96.246.140,2083,80,false,EWR,North America,US,Newark,251,0.00
34.194.41.221,80,80,false,IAD,North America,US,Ashburn,251,0.00
3.97.1.47,2053,80,false,EWR,North America,US,Newark,252,0.00
3.141.95.66,80,8080,false,CMH,North America,US,Columbus,252,0.00
3.220.234.82,80,80,false,IAD,North America,US,Ashburn,252,0.00
3.96.246.140,2053,80,false,EWR,North America,US,Newark,253,0.00
3.97.1.47,2083,80,false,EWR,North America,US,Newark,253,0.00
44.215.13.71,80,80,false,IAD,North America,US,Ashburn,253,0.00
3.23.238.192,80,80,false,ORD,North America,US,Chicago,253,0.00
18.202.149.25,2053,80,false,DUB,Europe,IE,Dublin,254,0.00
44.199.166.74,80,80,false,IAD,North America,US,Ashburn,254,0.00
3.96.246.140,2096,80,false,EWR,North America,US,Newark,254,0.00
54.242.209.79,80,8080,false,IAD,North America,US,Ashburn,254,0.00
3.97.1.47,2082,80,false,EWR,North America,US,Newark,254,0.00
3.120.76.162,2053,80,false,FRA,Europe,DE,Frankfurt,255,0.00
54.199.11.181,2052,80,false,NRT,Asia Pacific,JP,Tokyo,255,0.00
52.60.241.195,2083,80,false,EWR,North America,US,Newark,256,0.00
3.238.89.189,80,80,false,IAD,North America,US,Ashburn,256,0.00
35.78.28.183,2087,80,false,NRT,Asia Pacific,JP,Tokyo,258,0.00
52.60.241.195,2052,80,false,EWR,North America,US,Newark,258,0.00
52.60.241.195,2087,80,false,EWR,North America,US,Newark,259,0.00
52.65.52.144,2096,80,false,SYD,Oceania,AU,Sydney,260,0.00
52.60.241.195,2086,80,false,EWR,North America,US,Newark,260,0.00
3.97.1.47,2095,80,false,EWR,North America,US,Newark,260,0.00
3.210.73.27,8080,80,false,IAD,North America,US,Ashburn,260,0.00
54.163.182.65,80,80,false,IAD,North America,US,Ashburn,261,0.00
35.160.18.63,80,8080,false,SEA,North America,US,Seattle,262,0.00
3.97.1.47,2086,80,false,EWR,North America,US,Newark,263,0.00
54.253.222.7,2086,80,false,SYD,Oceania,AU,Sydney,263,0.00
3.96.246.140,2082,80,false,EWR,North America,US,Newark,263,0.00
3.96.246.140,2095,80,false,EWR,North America,US,Newark,263,0.00
18.157.78.22,2095,80,false,FRA,Europe,DE,Frankfurt,263,0.00
3.97.1.47,2096,80,false,EWR,North America,US,Newark,264,0.00
3.218.127.188,80,8080,false,IAD,North America,US,Ashburn,265,0.00
54.252.91.41,2086,80,false,SYD,Oceania,AU,Sydney,266,0.00
54.252.91.41,2053,80,false,SYD,Oceania,AU,Sydney,266,0.00
18.102.5.243,2082,80,false,MXP,Europe,IT,Milan,267,0.00
18.198.227.161,80,80,false,FRA,Europe,DE,Frankfurt,268,0.00
108.129.129.240,443,443,true,DUB,Europe,IE,Dublin,269,0.00
52.60.241.195,2095,80,false,EWR,North America,US,Newark,269,0.00
54.225.117.69,80,8080,false,IAD,North America,US,Ashburn,270,0.00
3.120.76.162,2083,80,false,FRA,Europe,DE,Frankfurt,270,0.00
18.102.5.243,2083,80,false,MXP,Europe,IT,Milan,270,0.00
54.252.91.41,2083,80,false,SYD,Oceania,AU,Sydney,271,0.00
3.96.246.140,2052,80,false,EWR,North America,US,Newark,271,0.00
52.60.241.195,2052,80,false,EWR,North America,US,Newark,272,0.00
52.60.241.195,2086,80,false,EWR,North America,US,Newark,272,0.00
18.157.78.22,2087,80,false,FRA,Europe,DE,Frankfurt,273,0.00
54.253.222.7,2052,80,false,SYD,Oceania,AU,Sydney,274,0.00
52.60.241.195,2053,80,false,EWR,North America,US,Newark,275,0.00
52.1.204.183,80,80,false,IAD,North America,US,Ashburn,278,0.00
52.60.241.195,2053,80,false,EWR,North America,US,Newark,278,0.00
52.18.205.36,2082,80,false,DUB,Europe,IE,Dublin,279,0.00
18.195.205.127,80,80,false,FRA,Europe,DE,Frankfurt,280,0.00
51.112.97.191,80,80,false,MRS,Europe,FR,Marseille,284,0.00
52.60.241.195,2096,80,false,EWR,North America,US,Newark,285,0.00
3.10.148.26,80,8080,false,LHR,Europe,GB,London,285,0.00
3.18.8.87,443,80,false,ORD,North America,US,Chicago,285,0.00
3.120.137.26,2095,80,false,FRA,Europe,DE,Frankfurt,286,0.00
3.97.1.47,2087,80,false,EWR,North America,US,Newark,287,0.00
52.90.126.159,80,8080,false,IAD,North America,US,Ashburn,288,0.00
52.60.241.195,2096,80,false,EWR,North America,US,Newark,291,0.00
54.252.91.41,2052,80,false,SYD,Oceania,AU,Sydney,291,0.00
3.120.137.26,2053,80,false,FRA,Europe,DE,Frankfurt,292,0.00
52.60.241.195,2082,80,false,EWR,North America,US,Newark,294,0.00
3.96.246.140,2087,80,false,EWR,North America,US,Newark,295,0.00
3.97.1.47,2052,80,false,EWR,North America,US,Newark,297,0.00
3.18.8.87,80,80,false,ORD,North America,US,Chicago,300,0.00
54.161.62.141,80,80,false,IAD,North America,US,Ashburn,300,0.00
54.253.222.7,2096,80,false,SYD,Oceania,AU,Sydney,301,0.00
51.112.97.191,80,80,false,MRS,Europe,FR,Marseille,303,0.00
52.60.241.195,2082,80,false,EWR,North America,US,Newark,304,0.00
52.44.71.177,80,8080,false,IAD,North America,US,Ashburn,304,0.00
18.216.55.100,80,80,false,CMH,North America,US,Columbus,305,0.00
18.102.87.37,2095,80,false,MXP,Europe,IT,Milan,306,0.00
3.144.191.4,80,80,false,CMH,North America,US,Columbus,309,0.00
51.92.103.115,2083,80,false,MAD,Europe,ES,Madrid,313,0.00
51.92.10.146,2086,80,false,MAD,Europe,ES,Madrid,315,0.00
51.92.103.115,2053,80,false,MAD,Europe,ES,Madrid,318,0.00
18.222.102.81,80,80,false,ORD,North America,US,Chicago,319,0.00
51.92.53.152,2095,80,false,MAD,Europe,ES,Madrid,322,0.00
51.92.70.133,2087,80,false,MAD,Europe,ES,Madrid,326,0.00
51.92.10.146,2095,80,false,MAD,Europe,ES,Madrid,326,0.00
52.29.224.33,80,80,false,FRA,Europe,DE,Frankfurt,328,0.00
44.198.0.228,80,80,false,IAD,North America,US,Ashburn,329,0.00
35.86.155.198,2087,2083,true,PDX,North America,US,Portland,329,0.00
52.60.241.195,2087,80,false,EWR,North America,US,Newark,339,0.00
18.102.5.243,2087,80,false,MXP,Europe,IT,Milan,339,0.00
51.92.103.115,2096,80,false,MAD,Europe,ES,Madrid,344,0.00
34.201.36.247,80,8080,false,IAD,North America,US,Ashburn,347,0.00
18.229.18.106,2087,80,false,GRU,South America,BR,São Paulo,356,0.00
3.144.191.4,80,80,false,ORD,North America,US,Chicago,356,0.00
18.229.18.106,2053,80,false,GRU,South America,BR,São Paulo,359,0.00
54.207.253.122,2083,80,false,GRU,South America,BR,São Paulo,360,0.00
54.207.253.122,2087,80,false,GRU,South America,BR,São Paulo,361,0.00
54.207.253.122,2095,80,false,GRU,South America,BR,São Paulo,361,0.00
52.29.224.33,80,80,false,FRA,Europe,DE,Frankfurt,361,0.00
54.213.92.168,80,8080,false,PDX,North America,US,Portland,363,0.00
18.229.18.106,2083,80,false,GRU,South America,BR,São Paulo,365,0.00
54.94.181.99,2087,80,false,GRU,South America,BR,São Paulo,366,0.00
54.233.145.43,80,80,false,GRU,South America,BR,São Paulo,366,0.00
18.230.13.193,2086,80,false,GRU,South America,BR,São Paulo,367,0.00
18.230.13.193,2095,80,false,GRU,South America,BR,São Paulo,367,0.00
18.230.13.193,2087,80,false,GRU,South America,BR,São Paulo,367,0.00
18.230.13.193,2082,80,false,GRU,South America,BR,São Paulo,368,0.00
18.229.18.106,2052,80,false,GRU,South America,BR,São Paulo,369,0.00
18.230.13.193,2053,80,false,GRU,South America,BR,São Paulo,370,0.00
18.230.13.193,2096,80,false,GRU,South America,BR,São Paulo,370,0.00
18.229.18.106,2082,80,false,GRU,South America,BR,São Paulo,378,0.00
18.230.13.193,2083,80,false,GRU,South America,BR,São Paulo,380,0.00
18.229.18.106,2095,80,false,GRU,South America,BR,São Paulo,388,0.00
3.18.8.87,443,80,false,CMH,North America,US,Columbus,392,0.00
18.230.13.193,2052,80,false,GRU,South America,BR,São Paulo,393,0.00
3.23.238.192,80,80,false,ORD,North America,US,Chicago,399,0.00
54.94.181.99,2087,80,false,GRU,South America,BR,São Paulo,410,0.00
18.229.18.106,2096,80,false,GRU,South America,BR,São Paulo,411,0.00
54.233.145.43,80,80,false,GRU,South America,BR,São Paulo,413,0.00
52.202.68.136,443,443,true,IAD,North America,US,Ashburn,424,0.00
18.229.18.106,2086,80,false,GRU,South America,BR,São Paulo,439,0.00
52.22.22.40,80,80,false,IAD,North America,US,Ashburn,551,0.00
